,DateTime,FreqRange,Height,Power
264,2021-12-07 16:32:40,1-10 Hz,0.66,0.00100612644393
265,2021-12-07 16:33:00,1-10 Hz,0.66,0.000685717942781
266,2021-12-07 20:58:00,1-10 Hz,0.66,0.000542365760825
267,2021-12-07 20:58:20,1-10 Hz,0.66,0.00408313425813
268,2021-12-07 20:58:30,1-10 Hz,0.66,0.000127662811977
269,2021-12-07 20:58:40,1-10 Hz,0.66,0.000116232613562
270,2021-12-07 20:58:50,1-10 Hz,0.66,6.7898413535e-05
271,2021-12-06 01:45:00,1-10 Hz,1.0,0.000145970633182
272,2021-12-06 20:19:30,1-10 Hz,1.0,0.000108592797084
273,2021-12-06 20:19:40,1-10 Hz,1.0,0.000442300086334
274,2021-12-06 20:19:50,1-10 Hz,1.0,0.000371538315841
275,2021-12-07 09:04:30,1-10 Hz,1.0,0.000102111108175
276,2021-12-07 09:04:40,1-10 Hz,1.0,5.91928417737e-05
277,2021-12-07 09:04:50,1-10 Hz,1.0,6.15726477983e-05
278,2021-12-07 09:05:00,1-10 Hz,1.0,6.83657229531e-05
279,2021-12-07 09:05:10,1-10 Hz,1.0,6.71684800493e-05
280,2021-12-07 09:05:20,1-10 Hz,1.0,9.17184169788e-05
281,2021-12-07 09:05:30,1-10 Hz,1.0,8.29001436089e-05
282,2021-12-07 09:05:40,1-10 Hz,1.0,0.000155170333996
283,2021-12-07 09:05:50,1-10 Hz,1.0,0.00039394538415
284,2021-12-07 09:06:00,1-10 Hz,1.0,0.00300246507797
285,2021-12-07 09:06:10,1-10 Hz,1.0,0.000614414608359
286,2021-12-07 09:06:20,1-10 Hz,1.0,0.00119453008767
287,2021-12-07 09:06:30,1-10 Hz,1.0,0.00122699643804
288,2021-12-07 09:08:40,1-10 Hz,1.0,0.000357130152576
289,2021-12-07 09:08:50,1-10 Hz,1.0,0.0029697345105
290,2021-12-07 11:47:30,1-10 Hz,1.0,0.00126094586008
291,2021-12-07 15:20:50,1-10 Hz,1.0,0.000766807594192
292,2021-12-07 15:21:00,1-10 Hz,1.0,0.000804697517429
